years,model_name,model_cumulative,burke_growth,burke_growth_5,burke_growth_25,burke_growth_75,burke_growth_95,burke_level,burke_level_5,burke_level_25,burke_level_75,burke_level_95,newell_growth,newell_growth_5,newell_growth_25,newell_growth_75,newell_growth_95,newell_level,newell_level_5,newell_level_25,newell_level_75,newell_level_95
2047,MIROC-ES2L,-1.86752149003524,36.76942489817907,0.8547409604598322,22.195244024412865,60.724609415847944,99.93767844573665,-0.3972886865232117,-1.024020887134447,-0.6433230506712517,-0.10169740507692815,0.2678633194355795,-2.583297760367509,-38.17952861133596,-15.985285092799062,9.733851068302425,60.01159372042215,-0.6608355674160848,-2.361388707133838,-1.1317153000116043,-0.19723183496342944,0.8497718517440278
2048,MIROC-ES2L,0.9466345969572743,35.68527363492598,-1.529855170927641,20.430976896405273,60.324379437828846,102.86587152237772,-2.442988886824926,-3.4574983334815124,-2.8319281314516664,-1.9224737193129227,-1.2781590876119298,-3.132311719123604,-40.81872879323982,-17.795869432119325,9.995720758890215,61.2075406467871,-1.0877055775780964,-3.95976976291067,-2.253948908009895,-0.4749593264406826,0.047885461996699324
2049,MIROC-ES2L,-4.569838422534533,32.86267521538906,-5.0629657117436055,17.278979628184654,58.13794340664453,101.37346766323097,-4.003277659316695,-5.14236510699323,-4.485600472344908,-3.4094547448195622,-2.612222937009512,-4.48055408994551,-44.21698920018831,-20.360034756004964,8.943319081004786,60.992012228492705,-2.0687342970623135,-5.622108149156284,-3.76460752756429,-1.0272140479329672,-0.0827290246387391
2050,MIROC-ES2L,-3.522585002800449,35.281042991496946,-4.404124093793604,19.14493366776673,62.01508903378459,108.75772693736572,-0.5807752352754547,-1.157456598995299,-0.8154730688321843,-0.27034850710987435,0.18475384732432598,-3.3389593455705024,-45.35887632588308,-20.13721572745524,11.645417897839572,66.2620822785001,-0.09199505959541776,-5.18041943968329,-2.1340709139395564,0.7864552452727214,1.7233120120168441
2051,MIROC-ES2L,-4.437305157825621,37.216158485003994,-4.014871519964814,20.347650157152586,65.25528280109332,114.44623808235602,-0.19134683559891563,-0.4609393518512417,-0.28676264667963913,-0.059195770989839414,0.09639815406943253,-3.4762181579565956,-46.03060602943298,-20.551335863892405,11.553835729434647,69.36850668519983,-0.4918048032305611,-4.027229039017801,-1.8665843341447053,0.06545045167947183,1.530096607705915
2052,MIROC-ES2L,-3.2915959147135077,39.90269088683564,-3.589750947356196,22.048849217068067,69.69476610526202,122.64251345692779,0.15156457927549827,-0.843309076442933,-0.16632235172872045,0.6531080846845283,1.2761048840493894,-2.7611359593720963,-47.01963577186634,-20.783754516741237,13.08829067331201,74.84482653518755,0.18825977838566876,-3.238710086457397,-0.47462904708790443,1.0141606016279558,1.490749880549526
2053,MIROC-ES2L,-2.115550894953111,36.59947249909512,-7.477118662744752,18.370156403840966,66.89662021439811,123.29650169178849,-4.342305366686916,-5.518971534354822,-4.83079868112124,-3.7246675312126443,-2.8801956002837747,-4.3442683014414225,-50.10457042324375,-23.430683387138195,10.599341343117041,74.93726219911959,-1.9765097079296579,-5.105253013231947,-3.3156800669504882,-0.21433758278215365,1.0800898366247225
2054,MIROC-ES2L,-3.808010823633068,36.438230716847286,-9.249002394591122,17.364097359277775,68.22666890464974,127.66925608655848,-2.570514352153719,-3.958590591199951,-3.1046000270715135,-1.8297607126598225,-0.9425644253473475,-4.384902908588462,-52.261286503979335,-24.55441046948338,10.543299467328392,78.15058168668911,-0.8679851629525004,-6.381573154049722,-2.392585308859474,0.23312581464565163,1.343735434968498
2055,MIROC-ES2L,-0.698259615340513,39.992112374172905,-8.268011159253675,19.6035041907791,74.05530002749812,138.83093984635804,0.45259066458229746,-0.6826608417602076,0.09194820935780612,0.9908006665237057,1.6535545108313565,-3.724509152809974,-52.835270016744225,-24.58188077782406,11.90860464680572,85.09817770350901,0.4044044311265149,-5.668951716958419,-1.113143308405451,1.5261096609972213,2.0423947795825637
2056,MIROC-ES2L,-2.091551453180107,44.67649520734107,-6.432622390983966,22.993540681516823,81.17659686240708,151.91427148358727,1.0076896018905046,0.2727317132657392,0.7752280947165735,1.3883938994889489,1.8532279753482372,-2.9374732727799557,-53.74366502507648,-23.90731047648391,13.898093216197571,93.99305929867742,0.9618998777982557,-4.475449198835662,-0.04048187408183246,1.8260438360725884,3.160556825030061
2057,MIROC-ES2L,-3.9918837600983914,45.38678854316862,-7.500905436946537,23.097190533085342,83.37935060215331,157.96504990175094,-1.2764006216359203,-2.2218191701890766,-1.6040699402076863,-0.7496764569507985,-0.12118151281801381,-3.579205184770484,-55.217664074539826,-25.03163621514518,14.328099772127567,98.4630289107724,-0.21816384318308346,-5.032399800936191,-0.9979937602843991,0.2503191995570031,2.299074381415891
2058,MIROC-ES2L,-2.768635594841806,45.175828667198935,-9.798959195473822,22.208890832199124,84.8042439522567,163.27354286752532,-2.568413399057967,-4.211624794421698,-3.1317472729507467,-1.6512067685347964,-0.5353755671298921,-4.176638571355684,-57.34691017631211,-26.72185637853396,13.349763858215313,102.60759701050705,-0.5243179156798838,-6.176275052033027,-2.0877261711101935,0.4012554574231997,1.943707308534588
2059,MIROC-ES2L,-2.13575573322089,45.29641252458938,-11.508182520962617,21.58190387279091,86.7022472972107,169.4694048063154,-2.0662253189425717,-3.3489222495406312,-2.509910556417738,-1.3832927874362189,-0.6029706700282467,-5.191788437129663,-59.06528355699333,-28.132240573963063,13.363541840514493,106.15342588442392,-0.6841591116198475,-6.957687243136144,-2.3724696643562138,0.12896888052746913,1.4687488930278203
2060,MIROC-ES2L,-4.169126806225654,46.45677341097005,-12.341179076811882,21.84892984575182,89.90372309743928,178.44802003294623,-1.405931617439704,-2.43122779417968,-1.7655097679671106,-0.8327929043499327,-0.16490178012222856,-5.796983432569775,-60.48588548829961,-28.9354951475118,14.010146534656398,111.00397194848892,-0.28450998627249646,-6.849598710160067,-2.762572844848976,0.4514990933637497,1.7728571580878325
2061,MIROC-ES2L,-4.698420672812986,47.2390073013574,-13.259732121806845,21.833279324045087,92.55833810997585,185.36005086582165,-1.4287672482014346,-2.4250728621179607,-1.763465631650074,-0.9160660195038584,-0.3047507522067838,-5.926128093769933,-61.80394583944001,-29.988472348651374,13.550473759104342,115.39028151553826,-0.6184779684464348,-6.153846810472838,-2.709528615270518,0.05456343020844301,1.3874800344251434
2062,MIROC-ES2L,-4.736361250310384,46.42564600176149,-15.130217491618058,20.545310402814422,92.98605454710614,186.80039147950288,-2.2909020119400325,-3.41901531315677,-2.7477253679333624,-1.7458502587386238,-1.1094583737511932,-6.90591123348624,-63.20065418692304,-31.48605015168502,13.110068051021573,118.27926416151863,-1.1417157445339943,-5.975271130320238,-3.030492734138457,-0.45592141565679034,0.45477720522418164
2063,MIROC-ES2L,-5.527404451025775,44.50315789292143,-17.616032366287847,18.331570465814107,92.37259486578218,187.54737946025023,-3.256285421573646,-4.492391645376936,-3.797071702987509,-2.6349376743045494,-1.872431024230914,-8.08647740899216,-64.8093581607785,-33.638351826050716,12.579522082090033,119.32243486339009,-1.8407500307191238,-6.391475152961861,-4.033814722169737,-0.7725652766983893,0.016154154617287038
2064,MIROC-ES2L,-4.377529284917426,44.19178644298878,-19.498409897869962,17.348164746404436,93.85310129475516,194.37402483832443,-2.374049893760577,-3.7356434768973767,-2.9086153571359574,-1.6791992876257322,-0.8734921587773226,-8.229167386993314,-65.84662528672943,-34.882916515331885,13.629360027971394,122.97187414472715,-0.7782063659651173,-6.949310081494158,-3.678190083301802,-0.08576789085946723,0.450142198654752
2065,MIROC-ES2L,-2.381696031794822,45.195172365848315,-20.49231849895673,17.401771675085254,97.16497149865577,203.58181045086513,-1.4747476866696085,-2.8705208366803348,-1.968353671994727,-0.7709416200090136,0.07198607327811857,-8.655254063008638,-66.94249892015624,-35.794271724479174,13.91534384937172,128.60462859216238,-0.6535203329137429,-7.258494453227251,-3.23566882972095,0.24823532612550103,1.1687129835053154
2066,MIROC-ES2L,-1.8450700094786443,48.63394623076835,-20.299222711832964,19.475144395612087,103.30771093855961,218.23724765654032,-0.6258359313103368,-2.046679571326715,-1.132870841692657,0.1801437078534196,1.2516891783750372,-7.369185360366059,-67.79295735587014,-35.63823010127434,17.17712479762028,138.7804127514584,0.51617761067142,-7.19597620141819,-1.2387374517477512,1.4815250643643418,3.198400053958536
2067,MIROC-ES2L,-0.2434190644620804,52.689966259704455,-19.506151842468743,21.872632824775252,110.52804964408227,235.15386565254244,0.32107404800654216,-0.8288990064664992,-0.06536405469246276,0.924510983598914,1.62395563995259,-5.909240868459758,-68.28147338023061,-35.596669205204556,18.270116811794157,148.97214880550337,0.7477518542896799,-5.904061403891672,-0.036615159567998656,1.6058745981971878,3.7250481177779844
2068,MIROC-ES2L,-3.5714281004783577,52.44420782443031,-21.020533928523623,20.997129743736863,112.35773960636477,240.28299544971446,-1.9921851985040262,-3.3264530325878283,-2.515878815132444,-1.3619427992111799,-0.5786917072141406,-8.532579883622144,-69.91571763698346,-37.43695325661103,16.366565695106882,152.78051647673425,-0.8628616741632955,-6.620111036934178,-2.3166239072009875,-0.29941538599431716,1.7072015371734925
2069,MIROC-ES2L,-2.4875845904260063,54.29900805115126,-21.93470860485863,21.443139821411528,117.15722427831588,255.27644930655788,-1.2713013299915477,-3.016037684772166,-1.8531892230451819,-0.2697093838096798,0.9547940288302748,-8.303148058014415,-70.97500774990952,-38.121978178048934,17.426479336519442,160.3485432619699,0.21094037915829755,-7.210624454446844,-1.695335889847982,0.9561746175030583,1.8497746287820194
2070,MIROC-ES2L,-3.0484004978367674,57.80465967517616,-22.25759773980619,22.88908680323003,125.12520604720616,275.0260667726351,-0.7607386127486127,-3.1813095890259824,-1.57855988702863,0.49236870057567383,1.978937875343445,-7.302031448329643,-71.76375509928812,-39.11205881572375,19.128478404927172,173.14284266699903,0.6873327410589325,-7.356338322788513,-0.8977594444621761,2.055216424820827,2.7739808832668484
2071,MIROC-ES2L,-5.5132875656629725,58.81077993187462,-23.39520210780193,22.555425675934913,128.82456964282815,284.8071363681698,-1.797096610920823,-3.1792533478031015,-2.2860811899003353,-1.087883008171675,-0.2981793667647281,-9.35333412986431,-73.27014141055405,-40.220111023412976,19.218479309917758,181.09582093307657,-0.44628878636229774,-8.725778302834089,-2.4547706830246763,0.3553186601449987,2.6512045995904505
2072,MIROC-ES2L,-2.8872037657281635,62.381839466374764,-23.177423207948134,24.295802939027,136.67605490356914,304.01624217903986,-0.44007066445410636,-1.838864183948108,-0.9059657924141207,0.29858276269862927,1.1601123508420796,-8.20457751842019,-73.9730616400443,-40.52432463702304,21.43703770010532,193.2102826390917,0.6015609608939654,-8.162541697269909,-1.2166693495457737,1.5588167607360592,3.5465138334479236
2073,MIROC-ES2L,-2.015896584951049,63.22593630466385,-24.650238432502213,23.640395064984922,141.4737525695475,316.0229282621316,-2.022845897380343,-3.7720733920761362,-2.6145534648097213,-1.0543688076266156,0.12703957910811248,-9.480476655148323,-75.33282131628363,-41.70018241469581,21.802089866992304,201.00993423870563,0.24879408615146037,-7.899337575124716,-1.6908038875989462,0.721246531476627,3.371165224943371
2074,MIROC-ES2L,-3.066936926564079,62.22603739789587,-27.312501301193404,21.304868878014105,142.38805990682022,327.6843363001223,-3.5442865641239663,-5.754067568214372,-4.327897142692583,-2.3304754490847235,-0.8822071235517259,-10.744388880441424,-76.59641403703166,-42.913857645205255,21.748731657991094,207.23414327166128,-0.6953231809172622,-9.086670054551108,-2.5027252318981286,0.6811211205835166,2.9902920116025156
2075,MIROC-ES2L,-2.225713890662928,61.79707220853463,-29.35541984075479,19.430895760821464,145.2214485679181,340.9876467754309,-3.1376339274055476,-5.190104545626683,-3.9217089732654364,-2.081697213609268,-0.8839471671022392,-11.80279669251898,-77.83139319889698,-44.32626757789395,22.092965974703848,212.83263252725706,-0.6424010773933564,-9.990140468357767,-2.667282018265704,0.5070521176770981,3.024178679757398
2076,MIROC-ES2L,0.35407587894666914,64.56783274065255,-29.71038873655367,20.512231920167867,152.22240302309936,360.7936158455925,-0.9252101087033004,-2.770425515112618,-1.5781329576129877,-0.004557360977008873,1.0902533656571123,-11.339549468269894,-78.6501248201497,-44.984411474629894,22.96677638435196,224.86599997947073,0.45270656469044157,-9.778902366715219,-2.2732126933257546,1.4981365899646049,3.158711348495977
2077,MIROC-ES2L,-1.6255499201055734,67.51573753154858,-29.779781434800366,21.91175458685679,158.84729689102724,379.0474445740889,-0.657939559496068,-2.2824651857944023,-1.2100567849285926,0.1027159510277098,1.0451807611129293,-11.329383800288547,-79.43919898875488,-45.735835257748604,23.807319727956443,236.41645546430124,0.10916639898681524,-8.509441810124217,-2.6758645870615716,1.0054790679881354,2.553739870159233
2078,MIROC-ES2L,-1.592819978890947,71.1074461411654,-29.91796418732805,23.549208939982268,167.81434039294837,403.7009475227263,-0.44104316932622734,-2.2455246150076102,-1.0191893122112217,0.5474178645981098,1.7169631208579395,-10.704953585005905,-80.15174463370253,-46.00335486668281,25.446325650464672,253.16079440851425,0.6618080931926729,-7.724986013009698,-1.2217381131465088,1.7127658340191587,3.155737289516427
2079,MIROC-ES2L,-1.002506600591846,68.48610124567371,-33.13224362666784,19.83885956042526,167.13561650015075,411.4511609829874,-4.318246570584261,-6.65536511658309,-5.158752806492339,-3.031124070331548,-1.4904712292860944,-12.687298772768784,-81.47142232942893,-48.17746001083499,25.06657500583678,256.58526965521924,-1.3291961916021,-9.597143140024508,-3.5671055780570504,0.2687365527739516,2.688999790068962
2080,MIROC-ES2L,-1.6135989793485739,67.66630658624442,-35.409344543501255,18.44316657605194,169.55772185142987,427.41105715491096,-3.5287078570139463,-5.91936794670408,-4.382248047251802,-2.277783535196698,-0.8497242713207176,-13.29720275701962,-82.40296467595066,-49.36057071284537,26.333185757927314,262.2404978486205,-0.7460618734063562,-10.759651427747007,-3.1925846464992302,0.6875232896762506,2.845665522722056
2081,MIROC-ES2L,-3.2319559600204384,68.43396177273064,-36.570268457280285,18.626048396304395,173.22936889852554,445.01183923840887,-2.4688932600079316,-4.0394055374731845,-3.0488577567687414,-1.646123497531371,-0.6634648000516385,-13.619754915311344,-83.283552618674,-50.09853538600852,27.91656640573832,270.8833030341356,-0.5267701453855966,-10.307903743969117,-3.2121024017608413,0.7605345077623449,3.4943357909257555
2082,MIROC-ES2L,-0.969320047958433,72.58122310572644,-36.428700024943026,20.552192959002458,182.8109835561036,473.9537194435795,-0.3588464941453373,-2.170079457800167,-0.9726140725570653,0.574992649427819,1.7250231441169328,-12.692887693380385,-83.78736054429069,-50.26749825376391,29.563454412665834,287.7595457967495,0.8070847789511393,-9.446910318118558,-1.7404873891565642,1.9990431596282443,3.990225558790423
2083,MIROC-ES2L,-0.4905743706770882,69.46580599613155,-39.54409232776837,17.712402406831984,181.2380787955859,484.7899790844738,-4.48137194275946,-7.045691220768758,-5.3999786609508105,-3.132243883487562,-1.5365264076090623,-14.210675400797573,-84.94762968378059,-52.40714361116881,28.389458649314815,289.74687890924343,-1.31628074609203,-10.20463705009487,-3.3827249694469264,0.01731882161659648,2.627994580156718
2084,MIROC-ES2L,-1.4966092122163155,66.5796462188823,-42.85821856802245,13.826366688011493,181.00420371794672,495.56643167441587,-4.811456908180512,-7.378161501448455,-5.809677077049702,-3.43115097621427,-1.8761621788140004,-15.658658574674417,-85.92723248947374,-54.12313519664955,28.753829259543483,295.4261144718073,-1.645568114474405,-11.57671220690212,-3.7818788368694234,0.28834590812136796,2.442896462641704
2085,MIROC-ES2L,-1.9765281397607581,67.6883132312392,-44.00866709202364,13.803553638488442,186.11567034190745,518.1089288970084,-2.340055228325233,-4.397682882417142,-3.062946806678113,-1.2545123985781448,-0.0599996757098431,-15.894701687026469,-86.56930638236153,-54.85292486387521,31.15097645035563,309.1762666761792,-0.03954110329845717,-11.629611380234888,-3.805018734460819,1.008277156918247,3.2781621077603202
2086,MIROC-ES2L,-2.505059577288482,69.35735765428568,-44.76567072144492,13.820731171693135,191.9589271519812,538.1023122182866,-1.9181689954789305,-3.9864944590594864,-2.69696363411418,-0.9688697269798929,0.1558649627071862,-15.186294853585704,-87.04601467000572,-55.32542781218053,32.65363011489448,323.6183363278556,0.15751024863777108,-10.810283977208316,-3.290935169330511,0.8836013224338357,3.212157646711349
2087,MIROC-ES2L,-4.476721642143088,69.63528851199685,-45.703060220704685,12.774373153158368,195.46237009115072,554.222965222759,-1.8871112235620102,-3.6143331298345682,-2.534028048526493,-1.0735353478277476,-0.09437809548180631,-14.057959814798204,-87.51034853163233,-56.313040343180035,31.919416585433314,333.6381914960806,-0.4364911289008122,-9.477373220222484,-3.9181348009038386,0.1032639132478641,2.0226661819076903
2088,MIROC-ES2L,-3.135389293107249,66.74920082067534,-48.12217635795858,10.122000242854167,192.99254269940107,563.0782106706158,-4.627407456067834,-6.688216512238643,-5.4595724951912565,-3.5505805991215222,-2.2573389940998445,-14.44757654978567,-88.39438089146687,-57.61974601618134,32.82193690208661,341.9038752684681,-1.6397172460941134,-9.697465474784552,-3.7962595122966625,0.3412072392961596,2.1602678865795966
2089,MIROC-ES2L,-3.4316880014121143,68.74261857960815,-49.14556862408867,10.452982040931346,201.0034356615241,600.5543486432124,-2.1266461073630727,-4.4712254530198,-2.8870252112444095,-0.8335401598363879,0.768687098908738,-14.933731499173557,-88.85977497555571,-57.965733885719686,35.9128376641757,363.71044585237996,0.6959466516621049,-10.146882680031155,-2.080601535107096,1.7673171914342145,3.8873350550512193
2090,MIROC-ES2L,-1.9885107002437175,68.98000446437382,-50.55878511503577,9.225118109686825,204.88871523076727,627.7881381713195,-2.951356309715092,-5.356080183763268,-3.786779436524157,-1.6847023289557783,-0.27803898845232267,-15.91620144305615,-89.430725081616,-59.05447335890648,37.433548395383994,379.82762340331516,0.05969711425817814,-11.025771117081451,-2.3163158531231187,0.9083286330822338,3.995333319864844
2091,MIROC-ES2L,-0.5062766135378372,67.9389274005942,-52.76431308600167,7.9379654587810045,206.44025167742984,651.5390729816454,-3.915499770377806,-6.633303286139503,-4.8574086249548065,-2.430735764997116,-0.6797459196528854,-16.78829954834439,-90.14443056555888,-60.32402412079413,38.60572880422373,396.00967628628047,-0.22315185278535266,-11.94139031915234,-3.1742097237731137,1.1209175532001847,4.24519782678086
2092,MIROC-ES2L,-4.396679855681485,64.14299734898418,-55.40976398293105,4.143503774355639,204.10718145658583,656.8999831296213,-5.4915678120274976,-7.94507916133409,-6.478879913344637,-4.2043421030340085,-2.693718613955909,-17.31326485452363,-90.91336207313209,-61.66079083419849,38.97657139603319,405.38294183685053,-1.634788394799197,-12.382184346670428,-4.405258621937258,0.37423002938599126,3.859893461468404
2093,MIROC-ES2L,-1.8246461163042516,68.4038171791985,-55.68663452695317,5.428763475607479,215.79816123367763,709.4334070228822,-0.9308808267708746,-3.403792959672036,-1.7238926642373475,0.43252826336832584,2.1248134098836857,-17.127896063987958,-91.13836608353498,-61.8618111325847,42.599097033886714,435.97339652591836,0.9381549961667512,-12.013293106552217,-2.1129304309329133,2.255703072344839,5.167799817441798
2094,MIROC-ES2L,-1.3497840090602953,67.51003501610253,-57.168905523039506,3.868677922076569,218.1438036040999,735.0390321636132,-3.4740899049413243,-5.841435916054493,-4.312091057199585,-2.1973856499751143,-0.754479777747119,-16.888366538842376,-91.6288267809457,-62.93873045440483,42.674971445379754,453.268298677248,-0.26521855770222924,-11.654734926555456,-3.1565820092472663,0.7502184927506095,4.269587077397574
2095,MIROC-ES2L,-1.611787730919756,63.519448543437406,-59.61540072480578,0.5093618358702257,215.75070469767118,753.450242385079,-5.437050284294564,-8.440746809541322,-6.523811230453703,-3.8143051290811747,-1.9225674264092274,-17.827722536081453,-92.30214426453598,-64.56290854349422,42.21028654214176,464.958709610025,-1.3641704281439238,-12.589686378162645,-4.492800559113697,0.281672373033226,3.297891498162522
2096,MIROC-ES2L,-2.641197922177918,58.37923044255946,-62.239438812112915,-4.079532428741118,210.724118979374,765.0661175594225,-6.329210905128968,-9.579900500972926,-7.597650111996801,-4.580394910707164,-2.627051397845792,-19.4445444635927,-92.94625174045056,-66.45712732196168,41.80694381709864,475.66349683235603,-1.9211074444042464,-14.213289165981683,-5.665426902410209,0.2979216354906056,2.249923532372615
2097,MIROC-ES2L,-3.445505003870575,57.088457600012866,-63.84451329675549,-6.521545807839613,214.45349743959218,799.8409906965554,-4.4146638728426835,-7.569720162535754,-5.515526792968373,-2.7240808682619466,-0.7460695104614778,-20.33599465074694,-93.44543506980506,-67.25004889957818,45.142304786132634,502.0222559552481,-0.656650742106335,-15.02097507076294,-5.493222182210589,1.4048350645164298,3.291036321708849
2098,MIROC-ES2L,-2.639402516954037,59.969790967767,-64.22256482101996,-6.094124402321488,225.03900559275195,853.1006260158108,-1.717089768350355,-4.364637530734727,-2.6374791276832066,-0.26650832974520755,1.384355274631055,-19.67764717384897,-93.77036145216385,-67.63778987737716,47.535317522470066,537.731065156702,0.7479801706124611,-14.165200320808106,-3.3089950419849856,1.941334906813652,4.572026702834169
2099,MIROC-ES2L,-1.2939099357198058,58.514312324340324,-65.42826304869219,-7.994759831309917,228.57708704029483,878.1215645682772,-3.798344160431899,-6.359500114251205,-4.67250968463826,-2.430046203712155,-0.8639446443494903,-19.550395720422756,-94.18216401263422,-68.74554694721176,47.52217956387204,560.2469285295499,-0.590308012376678,-13.127360024496536,-4.552542030342089,0.6394016424892124,4.020017044915014
2100,MIROC-ES2L,-1.995595474943912,52.714842198411645,-67.98229387480691,-12.618991205753948,222.9793141176973,874.1111864784237,-6.856443849191473,-10.04046148692087,-8.059207197828833,-5.084636864293779,-3.0758588499070316,-21.94993657279831,-94.74500610000759,-70.38046111340618,47.090914611104594,570.5301032723302,-2.3586408251047795,-13.698398518757353,-5.73565166021509,0.2181562785610769,3.0254916473371374
